scenario,split,model,configuration,threshold_low,threshold_high,stage2_usage,n_stage2,accuracy,auc,f1,precision,recall,specificity,tn,fp,fn,tp
strong,20,Logistic Regression,Cascade,0.4,0.6,0.016666666666666666,1,0.9,0.9611111111111111,0.9032258064516129,0.875,0.9333333333333333,0.8666666666666667,26,4,2,28
strong,20,Random Forest,Stage 1 only,,,0.0,0,0.9666666666666667,1.0,0.967741935483871,0.9375,1.0,0.9333333333333333,28,2,0,30
strong,20,Random Forest,Stage 1 + Stage 2,,,1.0,60,0.9833333333333333,1.0,0.9830508474576272,1.0,0.9666666666666667,1.0,30,0,1,29
strong,20,Random Forest,Cascade,0.2,0.8,0.4166666666666667,25,0.9833333333333333,0.9999999999999999,0.9830508474576272,1.0,0.9666666666666667,1.0,30,0,1,29
strong,20,Random Forest,Cascade,0.3,0.7,0.16666666666666666,10,0.9833333333333333,1.0,0.9830508474576272,1.0,0.9666666666666667,1.0,30,0,1,29
strong,20,Random Forest,Cascade,0.4,0.6,0.05,3,1.0,1.0,1.0,1.0,1.0,1.0,30,0,0,30
strong,20,XGBoost,Stage 1 only,,,0.0,0,0.9333333333333333,0.9977777777777778,0.9375,0.8823529411764706,1.0,0.8666666666666667,26,4,0,30
strong,20,XGBoost,Stage 1 + Stage 2,,,1.0,60,0.9666666666666667,1.0,0.967741935483871,0.9375,1.0,0.9333333333333333,28,2,0,30
strong,20,XGBoost,Cascade,0.2,0.8,0.06666666666666667,4,0.9666666666666667,0.9977777777777778,0.967741935483871,0.9375,1.0,0.9333333333333333,28,2,0,30
strong,20,XGBoost,Cascade,0.3,0.7,0.0,0,0.9333333333333333,0.9977777777777778,0.9375,0.8823529411764706,1.0,0.8666666666666667,26,4,0,30
strong,20,XGBoost,Cascade,0.4,0.6,0.0,0,0.9333333333333333,0.9977777777777778,0.9375,0.8823529411764706,1.0,0.8666666666666667,26,4,0,30
strong,21,Logistic Regression,Stage 1 only,,,0.0,0,0.8666666666666667,0.9688888888888889,0.8709677419354839,0.84375,0.9,0.8333333333333334,25,5,3,27
strong,21,Logistic Regression,Stage 1 + Stage 2,,,1.0,60,0.8666666666666667,0.9311111111111112,0.8709677419354839,0.84375,0.9,0.8333333333333334,25,5,3,27
strong,21,Logistic Regression,Cascade,0.2,0.8,0.16666666666666666,10,0.8666666666666667,0.9355555555555555,0.8709677419354839,0.84375,0.9,0.8333333333333334,25,5,3,27
strong,21,Logistic Regression,Cascade,0.3,0.7,0.13333333333333333,8,0.8833333333333333,0.94,0.8888888888888888,0.8484848484848485,0.9333333333333333,0.8333333333333334,25,5,2,28
strong,21,Logistic Regression,Cascade,0.4,0.6,0.06666666666666667,4,0.8833333333333333,0.9633333333333334,0.8888888888888888,0.8484848484848485,0.9333333333333333,0.8333333333333334,25,5,2,28
strong,21,Random Forest,Stage 1 only,,,0.0,0,0.9666666666666667,1.0,0.967741935483871,0.9375,1.0,0.9333333333333333,28,2,0,30
strong,21,Random Forest,Stage 1 + Stage 2,,,1.0,60,1.0,1.0,1.0,1.0,1.0,1.0,30,0,0,30
strong,21,Random Forest,Cascade,0.2,0.8,0.25,15,1.0,1.0,1.0,1.0,1.0,1.0,30,0,0,30
strong,21,Random Forest,Cascade,0.3,0.7,0.15,9,1.0,1.0,1.0,1.0,1.0,1.0,30,0,0,30
strong,21,Random Forest,Cascade,0.4,0.6,0.016666666666666666,1,0.9666666666666667,1.0,0.967741935483871,0.9375,1.0,0.9333333333333333,28,2,0,30
strong,21,XGBoost,Stage 1 only,,,0.0,0,0.95,0.9944444444444445,0.9508196721311475,0.9354838709677419,0.9666666666666667,0.9333333333333333,28,2,1,29
strong,21,XGBoost,Stage 1 + Stage 2,,,1.0,60,0.9666666666666667,0.9955555555555555,0.967741935483871,0.9375,1.0,0.9333333333333333,28,2,0,30
strong,21,XGBoost,Cascade,0.2,0.8,0.08333333333333333,5,0.9666666666666667,0.9955555555555555,0.967741935483871,0.9375,1.0,0.9333333333333333,28,2,0,30
strong,21,XGBoost,Cascade,0.3,0.7,0.03333333333333333,2,0.9666666666666667,0.9944444444444445,0.967741935483871,0.9375,1.0,0.9333333333333333,28,2,0,30
strong,21,XGBoost,Cascade,0.4,0.6,0.03333333333333333,2,0.9666666666666667,0.9944444444444445,0.967741935483871,0.9375,1.0,0.9333333333333333,28,2,0,30
strong,22,Logistic Regression,Stage 1 only,,,0.0,0,0.85,0.9411111111111111,0.847457627118644,0.8620689655172413,0.8333333333333334,0.8666666666666667,26,4,5,25
strong,22,Logistic Regression,Stage 1 + Stage 2,,,1.0,60,0.8833333333333333,0.9511111111111111,0.8813559322033898,0.896551724137931,0.8666666666666667,0.9,27,3,4,26
strong,22,Logistic Regression,Cascade,0.2,0.8,0.15,9,0.9,0.9577777777777778,0.896551724137931,0.9285714285714286,0.8666666666666667,0.9333333333333333,28,2,4,26
strong,22,Logistic Regression,Cascade,0.3,0.7,0.05,3,0.8666666666666667,0.9422222222222222,0.8620689655172413,0.8928571428571429,0.8333333333333334,0.9,27,3,5,25
strong,22,Logistic Regression,Cascade,0.4,0.6,0.0,0,0.85,0.9411111111111111,0.847457627118644,0.8620689655172413,0.8333333333333334,0.8666666666666667,26,4,5,25
strong,22,Random Forest,Stage 1 only,,,0.0,0,0.9333333333333333,0.9961111111111112,0.9354838709677419,0.90625,0.9666666666666667,0.9,27,3,1,29
strong,22,Random Forest,Stage 1 + Stage 2,,,1.0,60,0.95,0.9966666666666667,0.9523809523809523,0.9090909090909091,1.0,0.9,27,3,0,30
strong,22,Random Forest,Cascade,0.2,0.8,0.3333333333333333,20,0.95,0.9966666666666667,0.9523809523809523,0.9090909090909091,1.0,0.9,27,3,0,30
strong,22,Random Forest,Cascade,0.3,0.7,0.18333333333333332,11,0.95,0.9966666666666667,0.9523809523809523,0.9090909090909091,1.0,0.9,27,3,0,30
strong,22,Random Forest,Cascade,0.4,0.6,0.1,6,0.95,0.9966666666666667,0.9523809523809523,0.9090909090909091,1.0,0.9,27,3,0,30
strong,22,XGBoost,Stage 1 only,,,0.0,0,0.95,0.9877777777777779,0.9523809523809523,0.9090909090909091,1.0,0.9,27,3,0,30
strong,22,XGBoost,Stage 1 + Stage 2,,,1.0,60,0.9333333333333333,0.9922222222222222,0.9354838709677419,0.90625,0.9666666666666667,0.9,27,3,1,29
strong,22,XGBoost,Cascade,0.2,0.8,0.11666666666666667,7,0.9333333333333333,0.9855555555555555,0.9354838709677419,0.90625,0.9666666666666667,0.9,27,3,1,29
strong,22,XGBoost,Cascade,0.3,0.7,0.08333333333333333,5,0.9333333333333333,0.9855555555555555,0.9354838709677419,0.90625,0.9666666666666667,0.9,27,3,1,29
strong,22,XGBoost,Cascade,0.4,0.6,0.05,3,0.9333333333333333,0.9855555555555555,0.9354838709677419,0.90625,0.9666666666666667,0.9,27,3,1,29
strong,23,Logistic Regression,Stage 1 only,,,0.0,0,0.8333333333333334,0.9277777777777778,0.84375,0.7941176470588235,0.9,0.7666666666666667,23,7,3,27
strong,23,Logistic Regression,Stage 1 + Stage 2,,,1.0,60,0.8666666666666667,0.9377777777777778,0.8787878787878788,0.8055555555555556,0.9666666666666667,0.7666666666666667,23,7,1,29
strong,23,Logistic Regression,Cascade,0.2,0.8,0.15,9,0.8666666666666667,0.9522222222222222,0.8787878787878788,0.8055555555555556,0.9666666666666667,0.7666666666666667,23,7,1,29
strong,23,Logistic Regression,Cascade,0.3,0.7,0.08333333333333333,5,0.8666666666666667,0.9355555555555556,0.8787878787878788,0.8055555555555556,0.9666666666666667,0.7666666666666667,23,7,1,29
strong,23,Logistic Regression,Cascade,0.4,0.6,0.05,3,0.85,0.93,0.8615384615384616,0.8,0.9333333333333333,0.7666666666666667,23,7,2,28
strong,23,Random Forest,Stage 1 only,,,0.0,0,0.95,0.9977777777777778,0.9523809523809523,0.9090909090909091,1.0,0.9,27,3,0,30
strong,23,Random Forest,Stage 1 + Stage 2,,,1.0,60,0.9333333333333333,0.9922222222222222,0.9354838709677419,0.90625,0.9666666666666667,0.9,27,3,1,29
strong,23,Random Forest,Cascade,0.2,0.8,0.3333333333333333,20,0.9333333333333333,0.9922222222222222,0.9354838709677419,0.90625,0.9666666666666667,0.9,27,3,1,29
strong,23,Random Forest,Cascade,0.3,0.7,0.11666666666666667,7,0.9333333333333333,0.9944444444444445,0.9354838709677419,0.90625,0.9666666666666667,0.9,27,3,1,29
strong,23,Random Forest,Cascade,0.4,0.6,0.06666666666666667,4,0.9166666666666666,0.9955555555555556,0.9206349206349206,0.8787878787878788,0.9666666666666667,0.8666666666666667,26,4,1,29
strong,23,XGBoost,Stage 1 only,,,0.0,0,0.9333333333333333,0.9944444444444445,0.9375,0.8823529411764706,1.0,0.8666666666666667,26,4,0,30
strong,23,XGBoost,Stage 1 + Stage 2,,,1.0,60,0.9333333333333333,0.9922222222222222,0.9354838709677419,0.90625,0.9666666666666667,0.9,27,3,1,29
strong,23,XGBoost,Cascade,0.2,0.8,0.08333333333333333,5,0.9333333333333333,0.9933333333333334,0.9354838709677419,0.90625,0.9666666666666667,0.9,27,3,1,29
strong,23,XGBoost,Cascade,0.3,0.7,0.06666666666666667,4,0.9333333333333333,0.9922222222222222,0.9354838709677419,0.90625,0.9666666666666667,0.9,27,3,1,29
strong,23,XGBoost,Cascade,0.4,0.6,0.0,0,0.9333333333333333,0.9944444444444445,0.9375,0.8823529411764706,1.0,0.8666666666666667,26,4,0,30
strong,24,Logistic Regression,Stage 1 only,,,0.0,0,0.9166666666666666,0.9566666666666667,0.9152542372881356,0.9310344827586207,0.9,0.9333333333333333,28,2,3,27
strong,24,Logistic Regression,Stage 1 + Stage 2,,,1.0,60,0.8833333333333333,0.96,0.8888888888888888,0.8484848484848485,0.9333333333333333,0.8333333333333334,25,5,2,28
strong,24,Logistic Regression,Cascade,0.2,0.8,0.13333333333333333,8,0.8833333333333333,0.9622222222222223,0.8852459016393442,0.8709677419354839,0.9,0.8666666666666667,26,4,3,27
strong,24,Logistic Regression,Cascade,0.3,0.7,0.06666666666666667,4,0.8833333333333333,0.9522222222222223,0.8852459016393442,0.8709677419354839,0.9,0.8666666666666667,26,4,3,27
strong,24,Logistic Regression,Cascade,0.4,0.6,0.016666666666666666,1,0.9166666666666666,0.9522222222222223,0.9152542372881356,0.9310344827586207,0.9,0.9333333333333333,28,2,3,27
strong,24,Random Forest,Stage 1 only,,,0.0,0,0.95,1.0,0.9523809523809523,0.9090909090909091,1.0,0.9,27,3,0,30
strong,24,Random Forest,Stage 1 + Stage 2,,,1.0,60,1.0,1.0,1.0,1.0,1.0,1.0,30,0,0,30
strong,24,Random Forest,Cascade,0.2,0.8,0.23333333333333334,14,1.0,1.0,1.0,1.0,1.0,1.0,30,0,0,30
strong,24,Random Forest,Cascade,0.3,0.7,0.13333333333333333,8,1.0,1.0,1.0,1.0,1.0,1.0,30,0,0,30
strong,24,Random Forest,Cascade,0.4,0.6,0.08333333333333333,5,1.0,1.0,1.0,1.0,1.0,1.0,30,0,0,30
strong,24,XGBoost,Stage 1 only,,,0.0,0,0.9333333333333333,0.9955555555555555,0.9375,0.8823529411764706,1.0,0.8666666666666667,26,4,0,30
strong,24,XGBoost,Stage 1 + Stage 2,,,1.0,60,0.9166666666666666,0.9911111111111112,0.9206349206349206,0.8787878787878788,0.9666666666666667,0.8666666666666667,26,4,1,29
strong,24,XGBoost,Cascade,0.2,0.8,0.1,6,0.9166666666666666,0.9922222222222222,0.9206349206349206,0.8787878787878788,0.9666666666666667,0.8666666666666667,26,4,1,29
strong,24,XGBoost,Cascade,0.3,0.7,0.05,3,0.9333333333333333,0.9944444444444445,0.9375,0.8823529411764706,1.0,0.8666666666666667,26,4,0,30
strong,24,XGBoost,Cascade,0.4,0.6,0.016666666666666666,1,0.9333333333333333,0.9955555555555555,0.9375,0.8823529411764706,1.0,0.8666666666666667,26,4,0,30
strong,25,Logistic Regression,Stage 1 only,,,0.0,0,0.8666666666666667,0.9377777777777778,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,26,4,4,26
strong,25,Logistic Regression,Stage 1 + Stage 2,,,1.0,60,0.8666666666666667,0.9433333333333334,0.8620689655172413,0.8928571428571429,0.8333333333333334,0.9,27,3,5,25
strong,25,Logistic Regression,Cascade,0.2,0.8,0.26666666666666666,16,0.8666666666666667,0.9477777777777778,0.8620689655172413,0.8928571428571429,0.8333333333333334,0.9,27,3,5,25
strong,25,Logistic Regression,Cascade,0.3,0.7,0.13333333333333333,8,0.8833333333333333,0.9388888888888889,0.8771929824561403,0.9259259259259259,0.8333333333333334,0.9333333333333333,28,2,5,25
strong,25,Logistic Regression,Cascade,0.4,0.6,0.08333333333333333,5,0.9,0.9411111111111111,0.896551724137931,0.9285714285714286,0.8666666666666667,0.9333333333333333,28,2,4,26
strong,25,Random Forest,Stage 1 only,,,0.0,0,0.9666666666666667,1.0,0.967741935483871,0.9375,1.0,0.9333333333333333,28,2,0,30
strong,25,Random Forest,Stage 1 + Stage 2,,,1.0,60,1.0,1.0,1.0,1.0,1.0,1.0,30,0,0,30
strong,25,Random Forest,Cascade,0.2,0.8,0.31666666666666665,19,1.0,1.0,1.0,1.0,1.0,1.0,30,0,0,30
strong,25,Random Forest,Cascade,0.3,0.7,0.15,9,1.0,1.0,1.0,1.0,1.0,1.0,30,0,0,30
strong,25,Random Forest,Cascade,0.4,0.6,0.08333333333333333,5,1.0,1.0,1.0,1.0,1.0,1.0,30,0,0,30
strong,25,XGBoost,Stage 1 only,,,0.0,0,0.9666666666666667,0.9933333333333334,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,29,1,1,29
strong,25,XGBoost,Stage 1 + Stage 2,,,1.0,60,0.95,0.9922222222222222,0.9508196721311475,0.9354838709677419,0.9666666666666667,0.9333333333333333,28,2,1,29
strong,25,XGBoost,Cascade,0.2,0.8,0.13333333333333333,8,0.95,0.9922222222222222,0.9508196721311475,0.9354838709677419,0.9666666666666667,0.9333333333333333,28,2,1,29
strong,25,XGBoost,Cascade,0.3,0.7,0.06666666666666667,4,0.95,0.9922222222222222,0.9508196721311475,0.9354838709677419,0.9666666666666667,0.9333333333333333,28,2,1,29
strong,25,XGBoost,Cascade,0.4,0.6,0.03333333333333333,2,0.9666666666666667,0.9933333333333334,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,29,1,1,29
strong,26,Logistic Regression,Stage 1 only,,,0.0,0,0.95,0.9833333333333333,0.9473684210526315,1.0,0.9,1.0,30,0,3,27
strong,26,Logistic Regression,Stage 1 + Stage 2,,,1.0,60,0.9333333333333333,0.9844444444444445,0.9310344827586207,0.9642857142857143,0.9,0.9666666666666667,29,1,3,27
strong,26,Logistic Regression,Cascade,0.2,0.8,0.2,12,0.9333333333333333,0.9855555555555555,0.9310344827586207,0.9642857142857143,0.9,0.9666666666666667,29,1,3,27
strong,26,Logistic Regression,Cascade,0.3,0.7,0.13333333333333333,8,0.9333333333333333,0.9855555555555555,0.9310344827586207,0.9642857142857143,0.9,0.9666666666666667,29,1,3,27
strong,26,Logistic Regression,Cascade,0.4,0.6,0.03333333333333333,2,0.9333333333333333,0.9833333333333333,0.9285714285714286,1.0,0.8666666666666667,1.0,30,0,4,26
strong,26,Random Forest,Stage 1 only,,,0.0,0,0.9833333333333333,1.0,0.9836065573770492,0.967741935483871,1.0,0.9666666666666667,29,1,0,30
strong,26,Random Forest,Stage 1 + Stage 2,,,1.0,60,0.9666666666666667,0.9983333333333334,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,29,1,1,29
strong,26,Random Forest,Cascade,0.2,0.8,0.25,15,0.9666666666666667,0.9983333333333334,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,29,1,1,29
strong,26,Random Forest,Cascade,0.3,0.7,0.11666666666666667,7,0.9666666666666667,0.9988888888888888,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,29,1,1,29
strong,26,Random Forest,Cascade,0.4,0.6,0.05,3,1.0,1.0,1.0,1.0,1.0,1.0,30,0,0,30
strong,26,XGBoost,Stage 1 only,,,0.0,0,0.9833333333333333,0.9988888888888889,0.9836065573770492,0.967741935483871,1.0,0.9666666666666667,29,1,0,30
strong,26,XGBoost,Stage 1 + Stage 2,,,1.0,60,0.9833333333333333,0.9988888888888889,0.9836065573770492,0.967741935483871,1.0,0.9666666666666667,29,1,0,30
strong,26,XGBoost,Cascade,0.2,0.8,0.06666666666666667,4,0.9833333333333333,1.0,0.9836065573770492,0.967741935483871,1.0,0.9666666666666667,29,1,0,30
strong,26,XGBoost,Cascade,0.3,0.7,0.016666666666666666,1,0.9833333333333333,0.9988888888888889,0.9836065573770492,0.967741935483871,1.0,0.9666666666666667,29,1,0,30
strong,26,XGBoost,Cascade,0.4,0.6,0.016666666666666666,1,0.9833333333333333,0.9988888888888889,0.9836065573770492,0.967741935483871,1.0,0.9666666666666667,29,1,0,30
strong,27,Logistic Regression,Stage 1 only,,,0.0,0,0.9166666666666666,0.9666666666666667,0.9180327868852459,0.9032258064516129,0.9333333333333333,0.9,27,3,2,28
strong,27,Logistic Regression,Stage 1 + Stage 2,,,1.0,60,0.9,0.9666666666666667,0.9032258064516129,0.875,0.9333333333333333,0.8666666666666667,26,4,2,28
strong,27,Logistic Regression,Cascade,0.2,0.8,0.08333333333333333,5,0.9166666666666666,0.9577777777777778,0.9180327868852459,0.9032258064516129,0.9333333333333333,0.9,27,3,2,28
strong,27,Logistic Regression,Cascade,0.3,0.7,0.03333333333333333,2,0.9166666666666666,0.9522222222222222,0.9180327868852459,0.9032258064516129,0.9333333333333333,0.9,27,3,2,28
strong,27,Logistic Regression,Cascade,0.4,0.6,0.0,0,0.9166666666666666,0.9666666666666667,0.9180327868852459,0.9032258064516129,0.9333333333333333,0.9,27,3,2,28
strong,27,Random Forest,Stage 1 only,,,0.0,0,0.9833333333333333,0.9988888888888889,0.9836065573770492,0.967741935483871,1.0,0.9666666666666667,29,1,0,30
strong,27,Random Forest,Stage 1 + Stage 2,,,1.0,60,0.9666666666666667,1.0,0.967741935483871,0.9375,1.0,0.9333333333333333,28,2,0,30
strong,27,Random Forest,Cascade,0.2,0.8,0.25,15,0.9666666666666667,1.0,0.967741935483871,0.9375,1.0,0.9333333333333333,28,2,0,30
strong,27,Random Forest,Cascade,0.3,0.7,0.15,9,0.9666666666666667,1.0,0.967741935483871,0.9375,1.0,0.9333333333333333,28,2,0,30
strong,27,Random Forest,Cascade,0.4,0.6,0.06666666666666667,4,0.9833333333333333,1.0,0.9836065573770492,0.967741935483871,1.0,0.9666666666666667,29,1,0,30
strong,27,XGBoost,Stage 1 only,,,0.0,0,0.9333333333333333,0.9933333333333334,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,28,2,2,28
strong,27,XGBoost,Stage 1 + Stage 2,,,1.0,60,0.9666666666666667,0.9933333333333334,0.967741935483871,0.9375,1.0,0.9333333333333333,28,2,0,30
strong,27,XGBoost,Cascade,0.2,0.8,0.05,3,0.9666666666666667,0.9933333333333334,0.967741935483871,0.9375,1.0,0.9333333333333333,28,2,0,30
strong,27,XGBoost,Cascade,0.3,0.7,0.05,3,0.9666666666666667,0.9933333333333334,0.967741935483871,0.9375,1.0,0.9333333333333333,28,2,0,30
strong,27,XGBoost,Cascade,0.4,0.6,0.03333333333333333,2,0.9666666666666667,0.9933333333333334,0.967741935483871,0.9375,1.0,0.9333333333333333,28,2,0,30
strong,28,Logistic Regression,Stage 1 only,,,0.0,0,0.9166666666666666,0.9777777777777779,0.9180327868852459,0.9032258064516129,0.9333333333333333,0.9,27,3,2,28
strong,28,Logistic Regression,Stage 1 + Stage 2,,,1.0,60,0.8833333333333333,0.9633333333333333,0.8852459016393442,0.8709677419354839,0.9,0.8666666666666667,26,4,3,27
strong,28,Logistic Regression,Cascade,0.2,0.8,0.23333333333333334,14,0.9166666666666666,0.9833333333333334,0.9206349206349206,0.8787878787878788,0.9666666666666667,0.8666666666666667,26,4,1,29
strong,28,Logistic Regression,Cascade,0.3,0.7,0.16666666666666666,10,0.9333333333333333,0.9888888888888889,0.9354838709677419,0.90625,0.9666666666666667,0.9,27,3,1,29
strong,28,Logistic Regression,Cascade,0.4,0.6,0.03333333333333333,2,0.9166666666666666,0.9822222222222223,0.9180327868852459,0.9032258064516129,0.9333333333333333,0.9,27,3,2,28
strong,28,Random Forest,Stage 1 only,,,0.0,0,0.9666666666666667,0.9972222222222222,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,29,1,1,29
strong,28,Random Forest,Stage 1 + Stage 2,,,1.0,60,0.95,1.0,0.9523809523809523,0.9090909090909091,1.0,0.9,27,3,0,30
strong,28,Random Forest,Cascade,0.2,0.8,0.3,18,0.95,1.0,0.9523809523809523,0.9090909090909091,1.0,0.9,27,3,0,30
strong,28,Random Forest,Cascade,0.3,0.7,0.11666666666666667,7,0.95,1.0,0.9523809523809523,0.9090909090909091,1.0,0.9,27,3,0,30
strong,28,Random Forest,Cascade,0.4,0.6,0.05,3,0.95,0.9994444444444444,0.9523809523809523,0.9090909090909091,1.0,0.9,27,3,0,30
strong,28,XGBoost,Stage 1 only,,,0.0,0,0.9666666666666667,0.9988888888888889,0.967741935483871,0.9375,1.0,0.9333333333333333,28,2,0,30
strong,28,XGBoost,Stage 1 + Stage 2,,,1.0,60,0.95,0.9988888888888889,0.9523809523809523,0.9090909090909091,1.0,0.9,27,3,0,30
strong,28,XGBoost,Cascade,0.2,0.8,0.1,6,0.95,0.9988888888888889,0.9523809523809523,0.9090909090909091,1.0,0.9,27,3,0,30
strong,28,XGBoost,Cascade,0.3,0.7,0.06666666666666667,4,0.9666666666666667,1.0,0.967741935483871,0.9375,1.0,0.9333333333333333,28,2,0,30
strong,28,XGBoost,Cascade,0.4,0.6,0.0,0,0.9666666666666667,0.9988888888888889,0.967741935483871,0.9375,1.0,0.9333333333333333,28,2,0,30
strong,29,Logistic Regression,Stage 1 only,,,0.0,0,0.8833333333333333,0.9688888888888888,0.8888888888888888,0.8484848484848485,0.9333333333333333,0.8333333333333334,25,5,2,28
strong,29,Logistic Regression,Stage 1 + Stage 2,,,1.0,60,0.9166666666666666,0.9455555555555556,0.9230769230769231,0.8571428571428571,1.0,0.8333333333333334,25,5,0,30
strong,29,Logistic Regression,Cascade,0.2,0.8,0.26666666666666666,16,0.9166666666666666,0.9388888888888889,0.9230769230769231,0.8571428571428571,1.0,0.8333333333333334,25,5,0,30
strong,29,Logistic Regression,Cascade,0.3,0.7,0.11666666666666667,7,0.9,0.9511111111111112,0.90625,0.8529411764705882,0.9666666666666667,0.8333333333333334,25,5,1,29
strong,29,Logistic Regression,Cascade,0.4,0.6,0.03333333333333333,2,0.9,0.9733333333333333,0.9032258064516129,0.875,0.9333333333333333,0.8666666666666667,26,4,2,28
strong,29,Random Forest,Stage 1 only,,,0.0,0,0.95,0.9977777777777778,0.9523809523809523,0.9090909090909091,1.0,0.9,27,3,0,30
strong,29,Random Forest,Stage 1 + Stage 2,,,1.0,60,0.9666666666666667,0.9994444444444445,0.967741935483871,0.9375,1.0,0.9333333333333333,28,2,0,30
strong,29,Random Forest,Cascade,0.2,0.8,0.26666666666666666,16,0.9666666666666667,0.9994444444444445,0.967741935483871,0.9375,1.0,0.9333333333333333,28,2,0,30
strong,29,Random Forest,Cascade,0.3,0.7,0.13333333333333333,8,0.9666666666666667,0.9994444444444445,0.967741935483871,0.9375,1.0,0.9333333333333333,28,2,0,30
strong,29,Random Forest,Cascade,0.4,0.6,0.06666666666666667,4,0.9666666666666667,0.9977777777777778,0.967741935483871,0.9375,1.0,0.9333333333333333,28,2,0,30
